""	"Year"	"Month"	"DayOfWeek"	"TimeOfDay"	"Status"	"dummy"	"NumberOfFlights"
"370"	2001	"Dec"	"Thurs"	"Morning"	"Short Delay"	0	78
"371"	2001	"Dec"	"Thurs"	"Night"	"Long Delay"	0	5
"372"	2001	"Dec"	"Thurs"	"Night"	"Medium Delay"	0	11
"373"	2001	"Dec"	"Thurs"	"Night"	"On Time"	0	11
"374"	2001	"Dec"	"Thurs"	"Night"	"Short Delay"	0	3
"375"	2001	"Dec"	"Tues"	"Evening"	"Cancelled"	0	10
"376"	2001	"Dec"	"Tues"	"Evening"	"Long Delay"	0	48
"377"	2001	"Dec"	"Tues"	"Evening"	"Medium Delay"	0	178
"378"	2001	"Dec"	"Tues"	"Evening"	"On Time"	0	737
"379"	2001	"Dec"	"Tues"	"Evening"	"Short Delay"	0	130
"380"	2001	"Dec"	"Tues"	"Mid-Day"	"Cancelled"	0	15
"381"	2001	"Dec"	"Tues"	"Mid-Day"	"Long Delay"	0	54
"382"	2001	"Dec"	"Tues"	"Mid-Day"	"Medium Delay"	0	126
"383"	2001	"Dec"	"Tues"	"Mid-Day"	"On Time"	0	919
"384"	2001	"Dec"	"Tues"	"Mid-Day"	"Short Delay"	0	124
"385"	2001	"Dec"	"Tues"	"Morning"	"Cancelled"	0	7
"386"	2001	"Dec"	"Tues"	"Morning"	"Long Delay"	0	25
"387"	2001	"Dec"	"Tues"	"Morning"	"Medium Delay"	0	90
"388"	2001	"Dec"	"Tues"	"Morning"	"On Time"	0	414
"389"	2001	"Dec"	"Tues"	"Morning"	"Short Delay"	0	75
"390"	2001	"Dec"	"Tues"	"Night"	"Long Delay"	0	1
"391"	2001	"Dec"	"Tues"	"Night"	"Medium Delay"	0	4
"392"	2001	"Dec"	"Tues"	"Night"	"On Time"	0	20
"393"	2001	"Dec"	"Tues"	"Night"	"Short Delay"	0	5
"394"	2001	"Dec"	"Wed"	"Evening"	"Cancelled"	0	12
"395"	2001	"Dec"	"Wed"	"Evening"	"Long Delay"	0	131
"396"	2001	"Dec"	"Wed"	"Evening"	"Medium Delay"	0	374
"397"	2001	"Dec"	"Wed"	"Evening"	"On Time"	0	464
"398"	2001	"Dec"	"Wed"	"Evening"	"Short Delay"	0	129
"399"	2001	"Dec"	"Wed"	"Mid-Day"	"Cancelled"	0	9
"400"	2001	"Dec"	"Wed"	"Mid-Day"	"Long Delay"	0	127
"401"	2001	"Dec"	"Wed"	"Mid-Day"	"Medium Delay"	0	360
"402"	2001	"Dec"	"Wed"	"Mid-Day"	"On Time"	0	589
"403"	2001	"Dec"	"Wed"	"Mid-Day"	"Short Delay"	0	163
"404"	2001	"Dec"	"Wed"	"Morning"	"Cancelled"	0	8
"405"	2001	"Dec"	"Wed"	"Morning"	"Long Delay"	0	31
"406"	2001	"Dec"	"Wed"	"Morning"	"Medium Delay"	0	133
"407"	2001	"Dec"	"Wed"	"Morning"	"On Time"	0	376
"408"	2001	"Dec"	"Wed"	"Morning"	"Short Delay"	0	71
"409"	2001	"Dec"	"Wed"	"Night"	"Long Delay"	0	3
"410"	2001	"Dec"	"Wed"	"Night"	"Medium Delay"	0	12
"411"	2001	"Dec"	"Wed"	"Night"	"On Time"	0	11
"412"	2001	"Dec"	"Wed"	"Night"	"Short Delay"	0	4
"413"	2001	"Feb"	"Fri"	"Evening"	"Cancelled"	0	55
"414"	2001	"Feb"	"Fri"	"Evening"	"Long Delay"	0	157
"415"	2001	"Feb"	"Fri"	"Evening"	"Medium Delay"	0	274
"416"	2001	"Feb"	"Fri"	"Evening"	"On Time"	0	522
"417"	2001	"Feb"	"Fri"	"Evening"	"Short Delay"	0	149
"418"	2001	"Feb"	"Fri"	"Mid-Day"	"Cancelled"	0	56
"419"	2001	"Feb"	"Fri"	"Mid-Day"	"Long Delay"	0	109
"420"	2001	"Feb"	"Fri"	"Mid-Day"	"Medium Delay"	0	223
"421"	2001	"Feb"	"Fri"	"Mid-Day"	"On Time"	0	684
"422"	2001	"Feb"	"Fri"	"Mid-Day"	"Short Delay"	0	155
"423"	2001	"Feb"	"Fri"	"Morning"	"Cancelled"	0	27
"424"	2001	"Feb"	"Fri"	"Morning"	"Long Delay"	0	51
"425"	2001	"Feb"	"Fri"	"Morning"	"Medium Delay"	0	133
"426"	2001	"Feb"	"Fri"	"Morning"	"On Time"	0	373
"427"	2001	"Feb"	"Fri"	"Morning"	"Short Delay"	0	83
"428"	2001	"Feb"	"Fri"	"Night"	"Cancelled"	0	6
"429"	2001	"Feb"	"Fri"	"Night"	"Long Delay"	0	29
"430"	2001	"Feb"	"Fri"	"Night"	"Medium Delay"	0	57
"431"	2001	"Feb"	"Fri"	"Night"	"On Time"	0	76
"432"	2001	"Feb"	"Fri"	"Night"	"Short Delay"	0	30
"433"	2001	"Feb"	"Mon"	"Evening"	"Cancelled"	0	44
"434"	2001	"Feb"	"Mon"	"Evening"	"Long Delay"	0	81
"435"	2001	"Feb"	"Mon"	"Evening"	"Medium Delay"	0	183
"436"	2001	"Feb"	"Mon"	"Evening"	"On Time"	0	732
"437"	2001	"Feb"	"Mon"	"Evening"	"Short Delay"	0	115
"438"	2001	"Feb"	"Mon"	"Mid-Day"	"Cancelled"	0	39
"439"	2001	"Feb"	"Mon"	"Mid-Day"	"Long Delay"	0	89
"440"	2001	"Feb"	"Mon"	"Mid-Day"	"Medium Delay"	0	212
"441"	2001	"Feb"	"Mon"	"Mid-Day"	"On Time"	0	746
"442"	2001	"Feb"	"Mon"	"Mid-Day"	"Short Delay"	0	138
"443"	2001	"Feb"	"Mon"	"Morning"	"Cancelled"	0	19
"444"	2001	"Feb"	"Mon"	"Morning"	"Long Delay"	0	44
"445"	2001	"Feb"	"Mon"	"Morning"	"Medium Delay"	0	118
"446"	2001	"Feb"	"Mon"	"Morning"	"On Time"	0	390
"447"	2001	"Feb"	"Mon"	"Morning"	"Short Delay"	0	94
"448"	2001	"Feb"	"Mon"	"Night"	"Cancelled"	0	9
"449"	2001	"Feb"	"Mon"	"Night"	"Long Delay"	0	18
"450"	2001	"Feb"	"Mon"	"Night"	"Medium Delay"	0	35
"451"	2001	"Feb"	"Mon"	"Night"	"On Time"	0	121
"452"	2001	"Feb"	"Mon"	"Night"	"Short Delay"	0	11
"453"	2001	"Feb"	"Sat"	"Evening"	"Cancelled"	0	17
"454"	2001	"Feb"	"Sat"	"Evening"	"Long Delay"	0	103
"455"	2001	"Feb"	"Sat"	"Evening"	"Medium Delay"	0	169
"456"	2001	"Feb"	"Sat"	"Evening"	"On Time"	0	561
"457"	2001	"Feb"	"Sat"	"Evening"	"Short Delay"	0	89
"458"	2001	"Feb"	"Sat"	"Mid-Day"	"Cancelled"	0	44
"459"	2001	"Feb"	"Sat"	"Mid-Day"	"Long Delay"	0	112
"460"	2001	"Feb"	"Sat"	"Mid-Day"	"Medium Delay"	0	256
"461"	2001	"Feb"	"Sat"	"Mid-Day"	"On Time"	0	573
"462"	2001	"Feb"	"Sat"	"Mid-Day"	"Short Delay"	0	117
"463"	2001	"Feb"	"Sat"	"Morning"	"Cancelled"	0	24
"464"	2001	"Feb"	"Sat"	"Morning"	"Long Delay"	0	91
"465"	2001	"Feb"	"Sat"	"Morning"	"Medium Delay"	0	144
"466"	2001	"Feb"	"Sat"	"Morning"	"On Time"	0	240
"467"	2001	"Feb"	"Sat"	"Morning"	"Short Delay"	0	93
"468"	2001	"Feb"	"Sat"	"Night"	"Cancelled"	0	6
"469"	2001	"Feb"	"Sat"	"Night"	"Long Delay"	0	8
"470"	2001	"Feb"	"Sat"	"Night"	"Medium Delay"	0	4
"471"	2001	"Feb"	"Sat"	"Night"	"On Time"	0	72
"472"	2001	"Feb"	"Sat"	"Night"	"Short Delay"	0	8
"473"	2001	"Feb"	"Sun"	"Evening"	"Cancelled"	0	36
"474"	2001	"Feb"	"Sun"	"Evening"	"Long Delay"	0	110
"475"	2001	"Feb"	"Sun"	"Evening"	"Medium Delay"	0	201
"476"	2001	"Feb"	"Sun"	"Evening"	"On Time"	0	653
"477"	2001	"Feb"	"Sun"	"Evening"	"Short Delay"	0	126
"478"	2001	"Feb"	"Sun"	"Mid-Day"	"Cancelled"	0	38
"479"	2001	"Feb"	"Sun"	"Mid-Day"	"Long Delay"	0	114
"480"	2001	"Feb"	"Sun"	"Mid-Day"	"Medium Delay"	0	213
"481"	2001	"Feb"	"Sun"	"Mid-Day"	"On Time"	0	642
"482"	2001	"Feb"	"Sun"	"Mid-Day"	"Short Delay"	0	141
"483"	2001	"Feb"	"Sun"	"Morning"	"Cancelled"	0	26
"484"	2001	"Feb"	"Sun"	"Morning"	"Long Delay"	0	53
"485"	2001	"Feb"	"Sun"	"Morning"	"Medium Delay"	0	89
"486"	2001	"Feb"	"Sun"	"Morning"	"On Time"	0	316
"487"	2001	"Feb"	"Sun"	"Morning"	"Short Delay"	0	59
"488"	2001	"Feb"	"Sun"	"Night"	"Cancelled"	0	2
"489"	2001	"Feb"	"Sun"	"Night"	"Long Delay"	0	26
"490"	2001	"Feb"	"Sun"	"Night"	"Medium Delay"	0	28
"491"	2001	"Feb"	"Sun"	"Night"	"On Time"	0	134
"492"	2001	"Feb"	"Sun"	"Night"	"Short Delay"	0	12
"493"	2001	"Feb"	"Thurs"	"Evening"	"Cancelled"	0	66
"494"	2001	"Feb"	"Thurs"	"Evening"	"Long Delay"	0	204
"495"	2001	"Feb"	"Thurs"	"Evening"	"Medium Delay"	0	250
"496"	2001	"Feb"	"Thurs"	"Evening"	"On Time"	0	495
"497"	2001	"Feb"	"Thurs"	"Evening"	"Short Delay"	0	145
"498"	2001	"Feb"	"Thurs"	"Mid-Day"	"Cancelled"	0	46
"499"	2001	"Feb"	"Thurs"	"Mid-Day"	"Long Delay"	0	122
"500"	2001	"Feb"	"Thurs"	"Mid-Day"	"Medium Delay"	0	263
"501"	2001	"Feb"	"Thurs"	"Mid-Day"	"On Time"	0	635
"502"	2001	"Feb"	"Thurs"	"Mid-Day"	"Short Delay"	0	160
"503"	2001	"Feb"	"Thurs"	"Morning"	"Cancelled"	0	23
"504"	2001	"Feb"	"Thurs"	"Morning"	"Long Delay"	0	48
"505"	2001	"Feb"	"Thurs"	"Morning"	"Medium Delay"	0	131
"506"	2001	"Feb"	"Thurs"	"Morning"	"On Time"	0	367
"507"	2001	"Feb"	"Thurs"	"Morning"	"Short Delay"	0	98
"508"	2001	"Feb"	"Thurs"	"Night"	"Cancelled"	0	11
"509"	2001	"Feb"	"Thurs"	"Night"	"Long Delay"	0	23
"510"	2001	"Feb"	"Thurs"	"Night"	"Medium Delay"	0	48
"511"	2001	"Feb"	"Thurs"	"Night"	"On Time"	0	96
"512"	2001	"Feb"	"Thurs"	"Night"	"Short Delay"	0	15
"513"	2001	"Feb"	"Tues"	"Evening"	"Cancelled"	0	45
"514"	2001	"Feb"	"Tues"	"Evening"	"Long Delay"	0	107
"515"	2001	"Feb"	"Tues"	"Evening"	"Medium Delay"	0	226
"516"	2001	"Feb"	"Tues"	"Evening"	"On Time"	0	643
"517"	2001	"Feb"	"Tues"	"Evening"	"Short Delay"	0	134
"518"	2001	"Feb"	"Tues"	"Mid-Day"	"Cancelled"	0	45
"519"	2001	"Feb"	"Tues"	"Mid-Day"	"Long Delay"	0	92
"520"	2001	"Feb"	"Tues"	"Mid-Day"	"Medium Delay"	0	225
"521"	2001	"Feb"	"Tues"	"Mid-Day"	"On Time"	0	720
"522"	2001	"Feb"	"Tues"	"Mid-Day"	"Short Delay"	0	143
"523"	2001	"Feb"	"Tues"	"Morning"	"Cancelled"	0	21
"524"	2001	"Feb"	"Tues"	"Morning"	"Long Delay"	0	38
"525"	2001	"Feb"	"Tues"	"Morning"	"Medium Delay"	0	97
"526"	2001	"Feb"	"Tues"	"Morning"	"On Time"	0	432
"527"	2001	"Feb"	"Tues"	"Morning"	"Short Delay"	0	77
"528"	2001	"Feb"	"Tues"	"Night"	"Cancelled"	0	7
"529"	2001	"Feb"	"Tues"	"Night"	"Long Delay"	0	16
"530"	2001	"Feb"	"Tues"	"Night"	"Medium Delay"	0	39
"531"	2001	"Feb"	"Tues"	"Night"	"On Time"	0	117
"532"	2001	"Feb"	"Tues"	"Night"	"Short Delay"	0	15
"533"	2001	"Feb"	"Wed"	"Evening"	"Cancelled"	0	146
"534"	2001	"Feb"	"Wed"	"Evening"	"Long Delay"	0	182
"535"	2001	"Feb"	"Wed"	"Evening"	"Medium Delay"	0	252
"536"	2001	"Feb"	"Wed"	"Evening"	"On Time"	0	472
"537"	2001	"Feb"	"Wed"	"Evening"	"Short Delay"	0	103
"538"	2001	"Feb"	"Wed"	"Mid-Day"	"Cancelled"	0	135
"539"	2001	"Feb"	"Wed"	"Mid-Day"	"Long Delay"	0	169
"540"	2001	"Feb"	"Wed"	"Mid-Day"	"Medium Delay"	0	245
"541"	2001	"Feb"	"Wed"	"Mid-Day"	"On Time"	0	547
"542"	2001	"Feb"	"Wed"	"Mid-Day"	"Short Delay"	0	130
"543"	2001	"Feb"	"Wed"	"Morning"	"Cancelled"	0	26
"544"	2001	"Feb"	"Wed"	"Morning"	"Long Delay"	0	37
"545"	2001	"Feb"	"Wed"	"Morning"	"Medium Delay"	0	103
"546"	2001	"Feb"	"Wed"	"Morning"	"On Time"	0	413
"547"	2001	"Feb"	"Wed"	"Morning"	"Short Delay"	0	87
"548"	2001	"Feb"	"Wed"	"Night"	"Cancelled"	0	12
"549"	2001	"Feb"	"Wed"	"Night"	"Long Delay"	0	30
"550"	2001	"Feb"	"Wed"	"Night"	"Medium Delay"	0	28
"551"	2001	"Feb"	"Wed"	"Night"	"On Time"	0	104
"552"	2001	"Feb"	"Wed"	"Night"	"Short Delay"	0	21
"553"	2001	"Jan"	"Fri"	"Evening"	"Cancelled"	0	35
"554"	2001	"Jan"	"Fri"	"Evening"	"Long Delay"	0	190
"555"	2001	"Jan"	"Fri"	"Evening"	"Medium Delay"	0	249
"556"	2001	"Jan"	"Fri"	"Evening"	"On Time"	0	566
"557"	2001	"Jan"	"Fri"	"Evening"	"Short Delay"	0	111
"558"	2001	"Jan"	"Fri"	"Mid-Day"	"Cancelled"	0	53
"559"	2001	"Jan"	"Fri"	"Mid-Day"	"Long Delay"	0	103
"560"	2001	"Jan"	"Fri"	"Mid-Day"	"Medium Delay"	0	214
"561"	2001	"Jan"	"Fri"	"Mid-Day"	"On Time"	0	675
"562"	2001	"Jan"	"Fri"	"Mid-Day"	"Short Delay"	0	157
"563"	2001	"Jan"	"Fri"	"Morning"	"Cancelled"	0	18
"564"	2001	"Jan"	"Fri"	"Morning"	"Long Delay"	0	48
"565"	2001	"Jan"	"Fri"	"Morning"	"Medium Delay"	0	109
"566"	2001	"Jan"	"Fri"	"Morning"	"On Time"	0	379
"567"	2001	"Jan"	"Fri"	"Morning"	"Short Delay"	0	95
"568"	2001	"Jan"	"Fri"	"Night"	"Cancelled"	0	3
"569"	2001	"Jan"	"Fri"	"Night"	"Long Delay"	0	25
"570"	2001	"Jan"	"Fri"	"Night"	"Medium Delay"	0	29
"571"	2001	"Jan"	"Fri"	"Night"	"On Time"	0	100
"572"	2001	"Jan"	"Fri"	"Night"	"Short Delay"	0	21
"573"	2001	"Jan"	"Mon"	"Evening"	"Cancelled"	0	151
"574"	2001	"Jan"	"Mon"	"Evening"	"Long Delay"	0	115
"575"	2001	"Jan"	"Mon"	"Evening"	"Medium Delay"	0	229
"576"	2001	"Jan"	"Mon"	"Evening"	"On Time"	0	813
"577"	2001	"Jan"	"Mon"	"Evening"	"Short Delay"	0	143
"578"	2001	"Jan"	"Mon"	"Mid-Day"	"Cancelled"	0	51
"579"	2001	"Jan"	"Mon"	"Mid-Day"	"Long Delay"	0	116
"580"	2001	"Jan"	"Mon"	"Mid-Day"	"Medium Delay"	0	252
"581"	2001	"Jan"	"Mon"	"Mid-Day"	"On Time"	0	922
"582"	2001	"Jan"	"Mon"	"Mid-Day"	"Short Delay"	0	170
"583"	2001	"Jan"	"Mon"	"Morning"	"Cancelled"	0	32
"584"	2001	"Jan"	"Mon"	"Morning"	"Long Delay"	0	54
"585"	2001	"Jan"	"Mon"	"Morning"	"Medium Delay"	0	121
"586"	2001	"Jan"	"Mon"	"Morning"	"On Time"	0	468
"587"	2001	"Jan"	"Mon"	"Morning"	"Short Delay"	0	117
"588"	2001	"Jan"	"Mon"	"Night"	"Cancelled"	0	22
"589"	2001	"Jan"	"Mon"	"Night"	"Long Delay"	0	22
"590"	2001	"Jan"	"Mon"	"Night"	"Medium Delay"	0	32
"591"	2001	"Jan"	"Mon"	"Night"	"On Time"	0	132
"592"	2001	"Jan"	"Mon"	"Night"	"Short Delay"	0	17
"593"	2001	"Jan"	"Sat"	"Evening"	"Cancelled"	0	21
"594"	2001	"Jan"	"Sat"	"Evening"	"Long Delay"	0	69
"595"	2001	"Jan"	"Sat"	"Evening"	"Medium Delay"	0	103
"596"	2001	"Jan"	"Sat"	"Evening"	"On Time"	0	670
"597"	2001	"Jan"	"Sat"	"Evening"	"Short Delay"	0	86
"598"	2001	"Jan"	"Sat"	"Mid-Day"	"Cancelled"	0	39
"599"	2001	"Jan"	"Sat"	"Mid-Day"	"Long Delay"	0	60
"600"	2001	"Jan"	"Sat"	"Mid-Day"	"Medium Delay"	0	141
"601"	2001	"Jan"	"Sat"	"Mid-Day"	"On Time"	0	755
"602"	2001	"Jan"	"Sat"	"Mid-Day"	"Short Delay"	0	105
"603"	2001	"Jan"	"Sat"	"Morning"	"Cancelled"	0	8
"604"	2001	"Jan"	"Sat"	"Morning"	"Long Delay"	0	24
"605"	2001	"Jan"	"Sat"	"Morning"	"Medium Delay"	0	101
"606"	2001	"Jan"	"Sat"	"Morning"	"On Time"	0	363
"607"	2001	"Jan"	"Sat"	"Morning"	"Short Delay"	0	81
"608"	2001	"Jan"	"Sat"	"Night"	"Cancelled"	0	1
"609"	2001	"Jan"	"Sat"	"Night"	"Long Delay"	0	5
"610"	2001	"Jan"	"Sat"	"Night"	"Medium Delay"	0	10
"611"	2001	"Jan"	"Sat"	"Night"	"On Time"	0	57
"612"	2001	"Jan"	"Sat"	"Night"	"Short Delay"	0	5
"613"	2001	"Jan"	"Sun"	"Evening"	"Cancelled"	0	29
"614"	2001	"Jan"	"Sun"	"Evening"	"Long Delay"	0	79
"615"	2001	"Jan"	"Sun"	"Evening"	"Medium Delay"	0	172
"616"	2001	"Jan"	"Sun"	"Evening"	"On Time"	0	722
"617"	2001	"Jan"	"Sun"	"Evening"	"Short Delay"	0	129
"618"	2001	"Jan"	"Sun"	"Mid-Day"	"Cancelled"	0	36
"619"	2001	"Jan"	"Sun"	"Mid-Day"	"Long Delay"	0	75
"620"	2001	"Jan"	"Sun"	"Mid-Day"	"Medium Delay"	0	158
"621"	2001	"Jan"	"Sun"	"Mid-Day"	"On Time"	0	752
"622"	2001	"Jan"	"Sun"	"Mid-Day"	"Short Delay"	0	122
"623"	2001	"Jan"	"Sun"	"Morning"	"Cancelled"	0	23
"624"	2001	"Jan"	"Sun"	"Morning"	"Long Delay"	0	23
"625"	2001	"Jan"	"Sun"	"Morning"	"Medium Delay"	0	61
"626"	2001	"Jan"	"Sun"	"Morning"	"On Time"	0	386
"627"	2001	"Jan"	"Sun"	"Morning"	"Short Delay"	0	58
"628"	2001	"Jan"	"Sun"	"Night"	"Cancelled"	0	4
"629"	2001	"Jan"	"Sun"	"Night"	"Long Delay"	0	13
"630"	2001	"Jan"	"Sun"	"Night"	"Medium Delay"	0	26
"631"	2001	"Jan"	"Sun"	"Night"	"On Time"	0	125
"632"	2001	"Jan"	"Sun"	"Night"	"Short Delay"	0	10
"633"	2001	"Jan"	"Thurs"	"Evening"	"Cancelled"	0	30
"634"	2001	"Jan"	"Thurs"	"Evening"	"Long Delay"	0	103
"635"	2001	"Jan"	"Thurs"	"Evening"	"Medium Delay"	0	209
"636"	2001	"Jan"	"Thurs"	"Evening"	"On Time"	0	683
"637"	2001	"Jan"	"Thurs"	"Evening"	"Short Delay"	0	129
"638"	2001	"Jan"	"Thurs"	"Mid-Day"	"Cancelled"	0	46
"639"	2001	"Jan"	"Thurs"	"Mid-Day"	"Long Delay"	0	60
"640"	2001	"Jan"	"Thurs"	"Mid-Day"	"Medium Delay"	0	148
"641"	2001	"Jan"	"Thurs"	"Mid-Day"	"On Time"	0	812
"642"	2001	"Jan"	"Thurs"	"Mid-Day"	"Short Delay"	0	137
"643"	2001	"Jan"	"Thurs"	"Morning"	"Cancelled"	0	13
"644"	2001	"Jan"	"Thurs"	"Morning"	"Long Delay"	0	42
"645"	2001	"Jan"	"Thurs"	"Morning"	"Medium Delay"	0	78
"646"	2001	"Jan"	"Thurs"	"Morning"	"On Time"	0	428
"647"	2001	"Jan"	"Thurs"	"Morning"	"Short Delay"	0	89
"648"	2001	"Jan"	"Thurs"	"Night"	"Cancelled"	0	4
"649"	2001	"Jan"	"Thurs"	"Night"	"Long Delay"	0	14
"650"	2001	"Jan"	"Thurs"	"Night"	"Medium Delay"	0	22
"651"	2001	"Jan"	"Thurs"	"Night"	"On Time"	0	117
"652"	2001	"Jan"	"Thurs"	"Night"	"Short Delay"	0	17
"653"	2001	"Jan"	"Tues"	"Evening"	"Cancelled"	0	45
"654"	2001	"Jan"	"Tues"	"Evening"	"Long Delay"	0	116
"655"	2001	"Jan"	"Tues"	"Evening"	"Medium Delay"	0	244
"656"	2001	"Jan"	"Tues"	"Evening"	"On Time"	0	906
"657"	2001	"Jan"	"Tues"	"Evening"	"Short Delay"	0	135
"658"	2001	"Jan"	"Tues"	"Mid-Day"	"Cancelled"	0	62
"659"	2001	"Jan"	"Tues"	"Mid-Day"	"Long Delay"	0	110
"660"	2001	"Jan"	"Tues"	"Mid-Day"	"Medium Delay"	0	218
"661"	2001	"Jan"	"Tues"	"Mid-Day"	"On Time"	0	1007
"662"	2001	"Jan"	"Tues"	"Mid-Day"	"Short Delay"	0	125
"663"	2001	"Jan"	"Tues"	"Morning"	"Cancelled"	0	40
"664"	2001	"Jan"	"Tues"	"Morning"	"Long Delay"	0	55
"665"	2001	"Jan"	"Tues"	"Morning"	"Medium Delay"	0	107
"666"	2001	"Jan"	"Tues"	"Morning"	"On Time"	0	515
"667"	2001	"Jan"	"Tues"	"Morning"	"Short Delay"	0	93
"668"	2001	"Jan"	"Tues"	"Night"	"Cancelled"	0	10
"669"	2001	"Jan"	"Tues"	"Night"	"Long Delay"	0	22
"670"	2001	"Jan"	"Tues"	"Night"	"Medium Delay"	0	38
"671"	2001	"Jan"	"Tues"	"Night"	"On Time"	0	140
"672"	2001	"Jan"	"Tues"	"Night"	"Short Delay"	0	15
"673"	2001	"Jan"	"Wed"	"Evening"	"Cancelled"	0	26
"674"	2001	"Jan"	"Wed"	"Evening"	"Long Delay"	0	117
"675"	2001	"Jan"	"Wed"	"Evening"	"Medium Delay"	0	247
"676"	2001	"Jan"	"Wed"	"Evening"	"On Time"	0	897
"677"	2001	"Jan"	"Wed"	"Evening"	"Short Delay"	0	155
"678"	2001	"Jan"	"Wed"	"Mid-Day"	"Cancelled"	0	24
"679"	2001	"Jan"	"Wed"	"Mid-Day"	"Long Delay"	0	85
"680"	2001	"Jan"	"Wed"	"Mid-Day"	"Medium Delay"	0	254
"681"	2001	"Jan"	"Wed"	"Mid-Day"	"On Time"	0	1024
"682"	2001	"Jan"	"Wed"	"Mid-Day"	"Short Delay"	0	137
"683"	2001	"Jan"	"Wed"	"Morning"	"Cancelled"	0	11
"684"	2001	"Jan"	"Wed"	"Morning"	"Long Delay"	0	31
"685"	2001	"Jan"	"Wed"	"Morning"	"Medium Delay"	0	130
"686"	2001	"Jan"	"Wed"	"Morning"	"On Time"	0	532
"687"	2001	"Jan"	"Wed"	"Morning"	"Short Delay"	0	103
"688"	2001	"Jan"	"Wed"	"Night"	"Cancelled"	0	3
"689"	2001	"Jan"	"Wed"	"Night"	"Long Delay"	0	17
"690"	2001	"Jan"	"Wed"	"Night"	"Medium Delay"	0	40
"691"	2001	"Jan"	"Wed"	"Night"	"On Time"	0	154
"692"	2001	"Jan"	"Wed"	"Night"	"Short Delay"	0	14
"693"	2001	"Jul"	"Fri"	"Evening"	"Cancelled"	0	12
"694"	2001	"Jul"	"Fri"	"Evening"	"Long Delay"	0	97
"695"	2001	"Jul"	"Fri"	"Evening"	"Medium Delay"	0	224
"696"	2001	"Jul"	"Fri"	"Evening"	"On Time"	0	809
"697"	2001	"Jul"	"Fri"	"Evening"	"Short Delay"	0	133
"698"	2001	"Jul"	"Fri"	"Mid-Day"	"Cancelled"	0	15
"699"	2001	"Jul"	"Fri"	"Mid-Day"	"Long Delay"	0	95
"700"	2001	"Jul"	"Fri"	"Mid-Day"	"Medium Delay"	0	314
"701"	2001	"Jul"	"Fri"	"Mid-Day"	"On Time"	0	739
"702"	2001	"Jul"	"Fri"	"Mid-Day"	"Short Delay"	0	181
"703"	2001	"Jul"	"Fri"	"Morning"	"Cancelled"	0	5
"704"	2001	"Jul"	"Fri"	"Morning"	"Long Delay"	0	36
"705"	2001	"Jul"	"Fri"	"Morning"	"Medium Delay"	0	71
"706"	2001	"Jul"	"Fri"	"Morning"	"On Time"	0	516
"707"	2001	"Jul"	"Fri"	"Morning"	"Short Delay"	0	86
"708"	2001	"Jul"	"Fri"	"Night"	"Cancelled"	0	4
"709"	2001	"Jul"	"Fri"	"Night"	"Long Delay"	0	14
"710"	2001	"Jul"	"Fri"	"Night"	"Medium Delay"	0	22
"711"	2001	"Jul"	"Fri"	"Night"	"On Time"	0	150
"712"	2001	"Jul"	"Fri"	"Night"	"Short Delay"	0	18
"713"	2001	"Jul"	"Mon"	"Evening"	"Cancelled"	0	21
"714"	2001	"Jul"	"Mon"	"Evening"	"Long Delay"	0	173
"715"	2001	"Jul"	"Mon"	"Evening"	"Medium Delay"	0	356
"716"	2001	"Jul"	"Mon"	"Evening"	"On Time"	0	858
"717"	2001	"Jul"	"Mon"	"Evening"	"Short Delay"	0	184
"718"	2001	"Jul"	"Mon"	"Mid-Day"	"Cancelled"	0	22
"719"	2001	"Jul"	"Mon"	"Mid-Day"	"Long Delay"	0	135
"720"	2001	"Jul"	"Mon"	"Mid-Day"	"Medium Delay"	0	373
"721"	2001	"Jul"	"Mon"	"Mid-Day"	"On Time"	0	914
"722"	2001	"Jul"	"Mon"	"Mid-Day"	"Short Delay"	0	234
"723"	2001	"Jul"	"Mon"	"Morning"	"Cancelled"	0	10
"724"	2001	"Jul"	"Mon"	"Morning"	"Long Delay"	0	63
"725"	2001	"Jul"	"Mon"	"Morning"	"Medium Delay"	0	154
"726"	2001	"Jul"	"Mon"	"Morning"	"On Time"	0	546
"727"	2001	"Jul"	"Mon"	"Morning"	"Short Delay"	0	121
"728"	2001	"Jul"	"Mon"	"Night"	"Cancelled"	0	5
"729"	2001	"Jul"	"Mon"	"Night"	"Long Delay"	0	28
"730"	2001	"Jul"	"Mon"	"Night"	"Medium Delay"	0	23
"731"	2001	"Jul"	"Mon"	"Night"	"On Time"	0	179
"732"	2001	"Jul"	"Mon"	"Night"	"Short Delay"	0	25
"733"	2001	"Jul"	"Sat"	"Evening"	"Cancelled"	0	11
"734"	2001	"Jul"	"Sat"	"Evening"	"Long Delay"	0	83
"735"	2001	"Jul"	"Sat"	"Evening"	"Medium Delay"	0	197
"736"	2001	"Jul"	"Sat"	"Evening"	"On Time"	0	761
"737"	2001	"Jul"	"Sat"	"Evening"	"Short Delay"	0	108
"738"	2001	"Jul"	"Sat"	"Mid-Day"	"Cancelled"	0	8
"739"	2001	"Jul"	"Sat"	"Mid-Day"	"Long Delay"	0	75
"740"	2001	"Jul"	"Sat"	"Mid-Day"	"Medium Delay"	0	238
"741"	2001	"Jul"	"Sat"	"Mid-Day"	"On Time"	0	798
